Day,Date,Rides,20_ExpMA,Poly_Average,Revenue
441,2014-03-23,376,319.8904570430227,290.1714143405718,4134.9299999999985
442,2014-03-24,293,317.32946113416335,290.2228517701458,4522.39
443,2014-03-25,281,313.86951245471926,290.2736997527008,5339.16
444,2014-03-26,243,307.1200350780793,290.3239587196693,6255.520000000002
445,2014-03-27,299,306.34669840397663,290.37362910224164,4626.16
446,2014-03-28,365,311.93272712740736,290.4227113313664,4273.68
447,2014-03-30,439,324.0343721628924,290.47120583775023,3948.910000000001
448,2014-03-31,259,317.8406224330932,290.5191130518578,3319.8100000000004
449,2014-04-01,279,314.14151553470333,290.56643340391184,4774.16
450,2014-04-02,269,309.8423235790173,290.61316732389344,4953.269999999999
451,2014-04-03,339,312.61924514292036,290.6593152415413,7456.609999999999
452,2014-04-04,448,325.51265036740415,290.7048775863525,5789.549999999998
453,2014-04-06,403,332.89239795146096,290.7498547875822,3535.0600000000004
454,2014-04-07,302,329.95026481322657,290.7942472742435,3780.5199999999986
455,2014-04-08,237,321.0978586405384,290.83805547510764,3667.570000000001
456,2014-04-09,286,317.7552054366776,290.88127981870406,4614.93
457,2014-04-10,279,314.0642334903273,290.92392073332013,6113.770000000001
458,2014-04-11,343,316.8200207769628,290.9659786470012,6443.710000000006
459,2014-04-12,406,325.31335213153784,291.0074539875511,5066.700000000002
460,2014-04-13,379,330.42636621424845,291.0483471825313,4243.190000000001
461,2014-04-14,285,326.10004562241534,291.0886586592615,3359.820000000001
462,2014-04-15,289,322.56670794409,291.12838884481965,3892.17
463,2014-04-16,251,315.7508309970338,291.16753816604165,3629.36
464,2014-04-17,314,315.58408518779254,291.2061070495214,5239.309999999999
465,2014-04-18,320,316.0046485032408,291.2440959216109,5617.040000000001
466,2014-04-19,345,318.76611055055116,291.2815052084203,4921.02
467,2014-04-20,329,319.740766688594,291.3183353358179,3668.8300000000013
468,2014-04-21,267,314.7178365277755,291.3545867294298,4504.350000000002
469,2014-04-22,260,309.5066140013207,291.3902598146406,4056.4199999999987
470,2014-04-23,271,305.83931742976637,291.4253550165927,5045.740000000002
471,2014-04-24,278,303.1879538650267,291.45987276018644,4678.22
472,2014-04-25,315,304.3129106397861,291.49381347008045,4137.720000000003
473,2014-04-26,394,312.85453819790166,291.52717757069166,4860.439999999999
474,2014-04-27,349,316.29696313143484,291.5599654861946,3906.06
475,2014-04-28,268,311.6972523570125,291.5921776405222,3549.9000000000005
476,2014-04-29,229,303.82132356110657,291.62381445736537,3708.0600000000013
477,2014-04-30,294,302.8859594124297,291.6548763601732,4194.13
478,2014-05-01,303,302.8968204207697,291.68536377215247,4843.300000000004
479,2014-05-02,426,314.6209327616488,291.7152771162687,4490.030000000002
480,2014-05-03,437,326.2760820224441,291.74461681524485,3794.33
481,2014-05-04,440,337.10693135363994,291.7733832915625,3255.44
482,2014-05-05,292,332.81103312948375,291.80157696746085,4239.550000000001
483,2014-05-06,264,326.25760140286627,291.82919826493736,4681.130000000002
484,2014-05-07,290,322.80449650735517,291.8562476057478,6259.470000000004
485,2014-05-08,302,320.8231158876071,291.88272541140554,5801.76
486,2014-05-09,432,331.41139056497786,291.90863210318236,4243.030000000002
487,2014-05-10,448,342.5150676540277,291.9339681021084,4100.84
488,2014-05-11,342,342.4660135917393,291.95873382897094,4470.23
489,2014-05-12,255,334.1359170591928,291.98292970431635,4399.190000000001
490,2014-05-13,236,324.78963924403155,292.00655614844845,6336.180000000002
491,2014-05-14,260,318.61919741126667,292.02961358142954,6672.2800000000025
492,2014-05-15,343,320.9411786101937,292.05210242307965,4638.5999999999985
493,2014-05-16,352,323.89916159969897,292.07402309297714,3972.5500000000025
494,2014-05-17,418,332.8611462092515,292.09537601045827,3225.6200000000013
495,2014-05-18,364,335.82675133217987,292.11616159461755,3481.42
496,2014-05-19,258,328.4146797767342,292.1363802643075,4833.58
497,2014-05-20,236,319.61328170275954,292.1560324381386,4748.3200000000015
498,2014-05-21,275,315.3643977310681,292.1751185344796,5738.279999999999
499,2014-05-22,296,313.5201693757283,292.19363897145735,5011.940000000001
500,2014-05-23,395,321.28015324470664,292.2115941669564,3975.130000000001
501,2014-05-26,321,321.25347198330593,292.22898453861967,3345.18
502,2014-05-27,267,316.0864746515625,292.2458105038485,4039.420000000002
503,2014-05-28,226,307.5068103990328,292.26207247980165,4142.699999999999
504,2014-05-29,233,300.41092369436296,292.2777708833964,5545.09
505,2014-05-30,322,302.46702619966175,292.29290613130786,6974.839999999998
506,2014-05-31,416,313.27969037112257,292.3074786399693,5917.460000000004
507,2014-06-01,410,322.4911484310157,292.32148882557226,3847.95
508,2014-06-02,257,316.2538961994904,292.33493710406606,3990.06
509,2014-06-03,275,312.3249537043008,292.34782389115827,3546.220000000001
510,2014-06-04,268,308.1035295419865,292.3601496023145,3412.780000000001
511,2014-06-05,266,304.0936695856068,292.3719146527586,4821.9
512,2014-06-06,322,305.79903438697755,292.3831194574722,5782.650000000002
513,2014-06-07,397,314.4848406358368,292.39376443119505,5518.4900000000025
514,2014-06-08,378,320.5339034324238,292.40384998842524,3799.7500000000014
515,2014-06-09,269,315.6259126293358,292.41337654341874,4015.130000000001
516,2014-06-10,235,307.9472542836848,292.4223445101897,4173.76
517,2014-06-11,265,303.8570395900005,292.4307543025102,3855.8100000000013
518,2014-06-12,295,303.0135120100004,292.43860633391057,4418.780000000002
519,2014-06-13,386,310.91698705666715,292.44590101767903,5203.040000000003
520,2014-06-14,398,319.2106073369845,292.4526387668621,4812.290000000002
521,2014-06-15,326,319.85721616203364,292.4588199942641,4019.260000000001
522,2014-06-16,247,312.9184336704114,292.46444511244795,3213.34
523,2014-06-17,245,306.4500114160865,292.46951453373384,3677.819999999999
524,2014-06-18,249,300.97858175741163,292.4740286702008,4334.050000000002
525,2014-06-19,286,299.5520501614676,292.4779879336857,6137.71
526,2014-06-20,373,306.5470930032326,292.48139273578323,5117.01
527,2014-06-21,423,317.63784605054377,292.4842434878463,4140.170000000001
528,2014-06-22,423,327.672336902873,292.48654060098613,3944.490000000001
529,2014-06-23,260,321.2273524359327,292.4882844860718,3721.090000000001
530,2014-06-24,236,313.11046172774866,292.48947555373053,3507.42
531,2014-06-25,249,307.00470346796305,292.4901142143475,4102.750000000002
532,2014-06-26,259,302.4328269472046,292.49020087806616,5443.3899999999985
533,2014-06-27,300,302.2011291427089,292.4897359547879,5636.280000000003
534,2014-06-28,441,315.42006922435576,292.48871985417225,5649.369999999997
535,2014-06-30,316,315.47530072679814,292.48715298563684,3548.880000000001
536,2014-07-01,214,305.81098637186494,292.4850357583573,3514.38
537,2014-07-02,242,299.73374957454445,292.48236858126745,3594.2999999999993
538,2014-07-03,286,298.4257734245878,292.47915186305914,4144.330000000002
539,2014-07-04,358,304.0995092889128,292.4753860121821,6165.3499999999985
540,2014-07-05,311,304.75669888044484,292.47107143684457,6190.010000000001
541,2014-07-06,249,299.4465370823073,292.46620854501253,4335.409999999999
542,2014-07-07,237,293.49924783637334,292.46079774441006,2715.57
543,2014-07-08,187,283.35646232814724,292.45483944251936,3125.4399999999987
544,2014-07-09,230,278.27489448737134,292.44833404658107,4214.250000000002
545,2014-07-10,231,273.7725235838122,292.44128196359316,4933.78
546,2014-07-11,275,273.8894260996396,292.4336836003123,4046.8
547,2014-07-12,414,287.2332902806263,292.42553936325316,3008.2099999999987
548,2014-07-13,339,292.1634531110429,292.41684965868814,3624.28
549,2014-07-14,242,287.38598138618164,292.4076148926481,2782.3099999999986
550,2014-07-15,249,283.73017363511667,292.3978354709217,3086.7900000000013
551,2014-07-16,225,278.13682376510565,292.38751179905586,3884.23
552,2014-07-17,258,276.21903102557184,292.37664428235564,4080.43
553,2014-07-18,309,279.34102807075544,292.36523332588393,5531.42
554,2014-07-19,397,290.54664444496916,292.3532793344619,4139.82
555,2014-07-20,387,299.73267830735307,292.3407827126686,3338.860000000001
556,2014-07-21,247,294.71051846855755,292.3277438648415,3523.2500000000014
557,2014-07-22,214,287.0238024239331,292.31416319507593,6531.300000000002
558,2014-07-23,231,281.68820219308225,292.30004110722507,3622.1499999999987
559,2014-07-24,202,274.09884960326485,292.2853780049006,4682.740000000002
560,2014-07-25,288,275.42276868866816,292.27017429147224,5605.739999999999
561,2014-07-26,337,281.287266908795,292.25443037006744,5060.109999999999
562,2014-07-27,346,287.4503843460526,292.2381466435719,3438.78
563,2014-07-28,255,284.3598715511905,292.22132351462955,2967.400000000001
564,2014-07-29,211,277.3732171177438,292.20396138564234,3566.890000000001
565,2014-07-30,243,274.09957739224444,292.18606065877015,3138.8300000000013
566,2014-07-31,273,273.9948557358402,292.167621735931,4262.550000000004
567,2014-08-01,306,277.04296471337926,292.14864501880106,4883.219999999998
568,2014-08-02,355,284.467444264486,292.1291309088146,4847.120000000006
569,2014-08-03,315,287.37530671548734,292.109079807164,5784.879999999999
570,2014-08-04,289,287.53003940925043,292.0884921147993,2978.110000000001
571,2014-08-05,210,280.146226132179,292.06736823242943,3491.719999999999
572,2014-08-06,202,272.7037284053048,292.0457085605205,3842.97
573,2014-08-07,219,267.5890876047996,292.0235134992973,4634.490000000002
574,2014-08-08,269,267.72346021386625,292.00078344874265,5024.920000000001
575,2014-08-09,374,277.8450354315933,291.9775188085971,4186.879999999998
576,2014-08-10,329,282.7169368190606,291.9537199783595,4404.59
577,2014-08-11,228,277.5057999791501,291.92938735728694,3383.7899999999995
578,2014-08-12,189,269.076676171612,291.9045213443943,2873.7300000000014
579,2014-08-13,188,261.35508796479184,291.8791223384547,2969.05
580,2014-08-14,205,255.98793673004974,291.8531907379993,4146.16
581,2014-08-15,256,255.9890856129022,291.82672694131736,5013.090000000003
582,2014-08-16,363,266.18060126881625,291.79973134645627,4307.239999999999
583,2014-08-17,307,270.06816305273856,291.7722043512214,3254.900000000001
584,2014-08-18,237,266.91881419057296,291.7441463531762,2857.15
585,2014-08-19,227,263.1170223628994,291.71555774964213,2864.49
586,2014-08-20,234,260.34397261405184,291.686438937699,3195.320000000002
587,2014-08-21,277,261.9302609365231,291.6567903141845,3936.36
588,2014-08-22,297,265.27023608542567,291.6266122756944,4651.519999999999
589,2014-08-23,379,276.101642172528,291.5959052185825,4238.580000000003
590,2014-08-24,307,279.0443429180015,291.56466953896086,3389.1099999999988
591,2014-08-25,227,274.0877388305728,291.5329056326996,3660.040000000002
592,2014-08-26,205,267.507954180042,291.5006138954267,3522.610000000001
593,2014-08-27,222,263.1738633057523,291.4677947225283,4124.370000000003
594,2014-08-28,247,261.63349537187116,291.4344485091488,4642.249999999999
595,2014-08-29,351,270.1445910507406,291.4005756501906,4734.98
596,2014-08-30,370,279.6546299982891,291.36617654031414,3963.6099999999988
597,2014-08-31,321,283.5922842841664,291.33125157393766,3389.840000000001
598,2014-09-01,226,278.1073048285314,291.295801145238,2966.880000000001
599,2014-09-02,211,271.71613294009984,291.2598256481499,3405.360000000001
600,2014-09-03,213,266.1241202791379,291.223325476366,3830.010000000001
601,2014-09-04,217,261.4456326335057,291.18630102333685,5518.8300000000045
602,2014-09-05,323,267.3079533350766,291.14875268227195,4949.299999999998
603,2014-09-06,334,273.65957682697405,291.11068084613794,4458.640000000001
604,2014-09-07,323,278.3586647482146,291.0720859076598,2668.7599999999993
605,2014-09-08,212,272.0387919150513,291.03296825932085,3013.4399999999987
606,2014-09-09,224,267.46366887552256,290.9933282933623,2969.1400000000012
607,2014-09-10,259,266.6576051730919,290.95316640178345,2898.030000000001
608,2014-09-11,258,265.83307134708315,290.9124829763416,4532.780000000002
609,2014-09-12,366,275.37277883783713,290.87127840855237,4237.529999999999
610,2014-09-13,378,285.14679990090025,290.82955308968917,4085.52
611,2014-09-14,359,292.18043800557643,290.7873074107836,3038.369999999998
612,2014-09-15,228,286.06801533837864,290.7445417626256,3525.9400000000014
613,2014-09-16,200,277.87106149662833,290.7012565357627,3564.31
614,2014-09-17,201,270.5500080207589,290.65745212050086,3695.85
615,2014-09-18,226,266.30715011402003,290.61312890690397,5653.859999999995
616,2014-09-19,302,269.70646915078,290.5682872847941,5029.600000000001
617,2014-09-20,355,277.82966256499145,290.52292764375136,5060.059999999999
618,2014-09-21,312,281.0839804159446,290.477050373114,3088.7700000000013
619,2014-09-22,243,277.4569346620451,290.4306558619781,2662.9
620,2014-09-23,205,270.5562742180408,290.3837444991981,2998.4400000000014
621,2014-09-24,208,264.59853381632263,290.33631667338636,2973.4999999999995
622,2014-09-25,222,260.5415305957205,290.28837277291365,4772.780000000002
623,2014-09-26,290,263.3470991104137,290.23991318590805,5117.080000000002
624,2014-09-27,311,267.8854706237077,290.19093830025656,3711.729999999997
625,2014-09-28,296,270.56304485002124,290.14144850360384,3571.42
626,2014-09-29,249,268.5094215309716,290.0914441833528,2820.2699999999995
627,2014-09-30,215,263.4132861470696,290.0409257266641,2791.330000000001
628,2014-10-01,240,261.1834493711582,289.98989352045686,3153.58
629,2014-10-02,232,258.4040732405717,289.9383479514082,4737.310000000001
630,2014-10-03,376,269.60368531289816,289.88628940595316,4360.1100000000015
631,2014-10-04,450,286.78428671166984,289.833718270285,4008.730000000005
632,2014-10-05,329,290.80483083436786,289.7806349303548,4179.969999999998
633,2014-10-06,255,287.3948469453805,289.72703977187217,3083.5000000000005
634,2014-10-07,225,281.45248056963,289.67293318030465,3286.8900000000012
635,2014-10-08,236,277.12367289633187,289.6183155408774,3263.34
636,2014-10-09,228,272.445227858586,289.56318723857436,5891.570000000002
637,2014-10-10,270,272.21234901491107,289.507548658137,6171.440000000002
638,2014-10-11,349,279.52545863253863,289.45140018406533,4291.230000000003
639,2014-10-12,298,281.28493876277304,289.39474220061686,3464.0299999999993
640,2014-10-13,212,274.68637316631845,289.33757509180765,3064.7900000000013
641,2014-10-14,230,270.4305281028595,289.27989924141195,3207.340000000001
642,2014-10-15,231,266.67523971211097,289.2217150329615,3278.1100000000024
643,2014-10-16,240,264.1347406919099,289.16302284974654,3834.950000000001
644,2014-10-17,302,267.7409558641089,289.10382307481535,4433.089999999998
645,2014-10-18,385,278.90848387705097,289.0441160909745,3582.19
646,2014-10-19,328,283.5838663649509,288.983902280788,3263.53
647,2014-10-20,267,282.0044505206699,288.9231820265785,3261.050000000001
648,2014-10-21,205,274.67069332822507,288.86195571042646,3307.3899999999994
649,2014-10-22,189,266.511579677918,288.8002237141708,3639.840000000001
650,2014-10-23,217,261.796191137164,288.73798641940783,4651.850000000001
651,2014-10-24,269,262.4822681717197,288.67524420749265,5105.490000000002
652,2014-10-25,362,271.9601473934607,288.6119974595381,4185.369999999998
653,2014-10-26,363,280.6306095464644,288.54824655641494,3792.95
654,2014-10-27,212,274.09436101822973,288.48399187875236,3022.3299999999995
655,2014-10-28,210,267.9901361593507,288.41923380693737,2781.640000000001
656,2014-10-29,216,263.03869462036494,288.35397272111544,3200.1399999999994
657,2014-10-30,221,259.03500941842543,288.2882090011896,4726.560000000002
658,2014-10-31,438,276.07929423571824,288.2219430268211,4838.300000000002
659,2014-11-02,333,281.5003138323165,288.15517517742967,4742.1100000000015
660,2014-11-03,246,278.1193315625721,288.0879058321925,2898.4999999999986
661,2014-11-04,211,271.72701427089856,288.0201353700455,2944.8
662,2014-11-05,187,263.65777481652725,287.9518641696821,2858.700000000001
663,2014-11-06,232,260.6427486435247,287.8830926095542,3256.51
664,2014-11-07,307,265.057724963189,287.81382106787146,6109.0700000000015
665,2014-11-08,345,272.67127496669485,287.7440499226019,6037.06
666,2014-11-09,291,274.41686782700964,287.67377955147145,4065.92
667,2014-11-10,238,270.94859470062784,287.60301033196436,3534.13
668,2014-11-11,203,264.47729996723467,287.5317426413225,3066.3100000000013
669,2014-11-12,211,259.384223779879,287.4599768565462,2348.4499999999994
670,2014-11-13,240,257.5381072294143,287.3877133543938,3329.390000000001
671,2014-11-14,316,263.10590654089873,287.3149525113817,4391.060000000001
672,2014-11-15,315,268.04820115605116,287.24169470378416,4403.069999999999
673,2014-11-16,302,271.28170580785593,287.1679403076341,3848.930000000001
674,2014-11-17,269,271.064400492822,287.0936896987218,3378.7700000000013
675,2014-11-18,241,268.20112425541043,287.01894325259616,2561.1500000000005
676,2014-11-19,197,261.42006480251405,286.9437013445638,3149.35
677,2014-11-20,258,261.0943443451318,286.86796434968966,3218.279999999999
678,2014-11-21,304,265.18059726464304,286.7917326427966,5389.960000000001
679,2014-11-22,311,269.5443499061056,286.7150065984659,3859.31
680,2014-11-23,310,273.39726896266706,286.6377865910364,3534.15
681,2014-11-24,258,271.930862394794,286.5600729946052,5310.010000000001
682,2014-11-25,254,270.22316121433744,286.4818661830278,3597.840000000001
683,2014-11-26,259,269.1542887177339,286.40316652991737,2915.7699999999995
684,2014-11-27,268,269.0443564589021,286.32397440864537,3828.720000000001
685,2014-11-28,242,266.46870346281617,286.2442901923414,4477.0700000000015
686,2014-11-29,234,263.37644599016704,286.1641142538928,3942.2300000000014
687,2014-11-30,295,266.3882130387226,286.08344696594537,3854.81
688,2014-12-01,265,266.25600227313,286.00228870090285,3712.5
689,2014-12-02,227,262.51733538997473,285.92063983092703,4273.11
690,2014-12-03,226,259.03949392426284,285.83850072793774,4388.440000000001
691,2014-12-04,236,256.84525640766634,285.755871763613,3201.059999999998
692,2014-12-05,293,260.28856532122194,285.6727533093889,2977.360000000001
693,2014-12-06,347,268.54679719539126,285.5891457364595,2761.390000000001
694,2014-12-07,309,272.3994831767826,285.50504941577685,3820.47
695,2014-12-08,272,272.36143715994615,285.4204647180516,3928.19
696,2014-12-09,198,265.27939552566556,285.33539201375186,3094.9400000000005
697,2014-12-10,212,260.20516738036406,285.24983167310415,3022.699999999998
698,2014-12-11,209,255.32848477271037,285.1637840660929,3502.360000000001
699,2014-12-12,323,261.77339098483316,285.07724956246085,4267.769999999999
700,2014-12-13,392,274.1759251767538,284.9902285317086,4852.13
701,2014-12-14,352,281.5877418265868,284.90272134309487,3847.860000000001
702,2014-12-15,223,276.0079568907214,284.81472836563665,3615.6099999999988
703,2014-12-16,206,269.34053242493843,284.7262499681086,2326.630000000001
704,2014-12-17,236,266.1652436225633,284.6372865190441,3071.49
705,2014-12-18,250,264.6256966108906,284.5478383867338,2794.9800000000005
706,2014-12-19,284,266.4708683622344,284.4579059392272,4736.280000000002
707,2014-12-20,332,272.71173804202164,284.3674895443313,5509.390000000002
708,2014-12-21,331,278.26300108563856,284.27658956961164,4412.57
709,2014-12-22,274,277.8570009822445,284.18520638239136,3253.2300000000014
710,2014-12-23,220,272.3468104125069,284.0933403497521,3637.010000000001
711,2014-12-24,225,267.8375903732205,284.00099183853337,3545.7000000000007
712,2014-12-25,170,258.51972462338995,283.90816121533294,3623.31
713,2014-12-26,182,251.23213180211468,283.8148488465062,4017.989999999999
714,2014-12-27,224,248.63859544000854,283.72105509816726,4687.8899999999985
715,2014-12-28,204,244.38730063619815,283.62678033618784,4359.500000000001
716,2014-12-29,211,241.207557718465,283.53202492619783,3852.739999999999
717,2014-12-30,206,237.8544569833731,283.43678923358533,3362.8999999999987
718,2014-12-31,323,245.96355631829,283.34107362349664,3339.160000000001
719,2015-01-02,259,247.20512238321476,283.2448784608356,1962.1899999999994
720,2015-01-03,273,249.66177739433715,283.1482041102647,2429.57
721,2015-01-04,290,253.50351288059082,283.0510509362042,2760.76
722,2015-01-05,287,256.6936545110106,282.95341930283263,2609.510000000001
723,2015-01-06,227,253.86568741472388,282.8553095740864,2854.6899999999987
724,2015-01-07,225,251.1165743276073,282.75672211366003,3056.5399999999995
725,2015-01-08,293,255.10547201069238,282.65765728500617,4002.39
726,2015-01-09,378,266.8097127715788,282.5581154513358,5928.380000000001
727,2015-01-10,333,273.1135496504761,282.45809697561765,3325.75
728,2015-01-11,283,274.05511635043075,282.3576022205785,3327.339999999999
729,2015-01-12,300,276.52605765038965,282.2566315487033,3364.64
730,2015-01-13,268,275.7140521598764,282.1551853222353,3588.220000000001
731,2015-01-14,250,273.26509481131677,282.05326390317555,2577.1200000000017
732,2015-01-15,258,271.811276257858,281.9508676532833,2861.33
733,2015-01-16,307,275.16258328091914,281.84799693407575,3469.1900000000005
734,2015-01-17,395,286.57567058749834,281.74465210682837,4798.189999999999
735,2015-01-18,344,292.0446543410699,281.6408335325747,4108.9299999999985
736,2015-01-19,202,283.4689729752537,281.53654157210593,3350.740000000001
737,2015-01-20,223,277.71002316808665,281.431776585972,3895.0400000000013
738,2015-01-21,199,270.21383048541173,281.32653893448054,3878.7
739,2015-01-22,205,264.0029894868011,281.22082897769724,3543.710000000002
740,2015-01-23,262,263.8122285832962,281.1146470754461,3302.199999999999
741,2015-01-24,323,269.4491591944108,281.0079935873088,4420.260000000001
742,2015-01-25,290,271.40638212827645,280.9008688726257,5294.770000000001
743,2015-01-26,263,270.60577430653586,280.79327329049454,4286.530000000002
744,2015-01-27,197,263.59570056305625,280.68520719977164,3021.17
745,2015-01-28,193,256.87230050943185,280.5766709590713,3204.9800000000014
746,2015-01-29,214,252.78922427043838,280.46766492676585,2508.710000000001
747,2015-01-30,273,254.71406005420613,280.3581894609856,3166.9999999999995
748,2015-01-31,359,264.64605433475793,280.2482449196191,3830.260000000001
749,2015-02-01,344,272.2035729695429,280.13783166031294,3847.55
750,2015-02-02,340,278.6603755438722,280.02695004047166,3369.9899999999993
751,2015-02-03,279,278.6927207301701,279.915600417258,3752.999999999998
752,2015-02-04,309,281.5791282796777,279.803783147593,2724.5999999999995
753,2015-02-05,306,283.90492558637504,279.6914985881552,2582.24
754,2015-02-06,371,292.19969457814886,279.5787470953818,2751.51
755,2015-02-07,388,301.3235331897538,279.4655290254677,3733.9399999999987
756,2015-02-08,340,305.007006219301,279.3518447343661,4819.8399999999965
757,2015-02-09,304,304.91110086508183,279.23769457778826,4138.5
758,2015-02-10,274,301.9671864969788,279.1230789112033,4493.480000000001
759,2015-02-11,216,293.77983540202837,279.0079980898387,3642.17
760,2015-02-12,254,289.9912796494542,278.89245246867983,4118.840000000002
761,2015-02-13,371,297.7063958733158,278.77644240247025,4166.620000000001
762,2015-02-15,392,306.6867391234762,278.6599682457115,4767.470000000002
763,2015-02-16,314,307.3832401593356,278.54303035266344,4907.039999999999
764,2015-02-17,295,306.20388395368457,278.4256290773435,4383.41
765,2015-02-18,294,305.04160929142887,278.30776477352794,4186.15
766,2015-02-19,240,298.8471703112928,278.18943779475023,3392.5499999999984
767,2015-02-20,356,304.29029694831263,278.07064849430265,3044.7100000000005
768,2015-02-21,435,316.73884009609236,277.95139722523504,3444.55
769,2015-02-22,396,324.2875219917026,277.831684340356,5210.38
770,2015-02-23,328,324.6410913258261,277.71151019223123,6412.820000000002
771,2015-02-24,263,318.77051119955695,277.59087513318525,4807.300000000002
772,2015-02-25,257,312.88760537102775,277.46977951530056,4328.17
773,2015-02-26,289,310.61259533569176,277.34822369041757,3944.2900000000013
774,2015-02-27,411,320.1733005418164,277.2262080101348,3944.11
775,2015-02-28,426,330.2520338235481,277.10373282580883,3390.459999999998
776,2015-03-01,293,326.7042210784483,276.9807984885544,4723.830000000002
777,2015-03-02,264,320.7323904995485,276.8574053492444,6045.910000000005
778,2015-03-03,255,314.4721628329248,276.7335537585094,4729.9500000000035
779,2015-03-04,221,305.570052086932,276.6092440667386,4580.870000000004
780,2015-03-05,268,301.9919518881765,276.4844766240791,3495.549999999999
781,2015-03-06,369,308.37367075596933,276.3592517804359,3581.6200000000013
782,2015-03-08,343,311.67141639825786,276.23356988547204,3942.45
783,2015-03-09,279,308.5598529317571,276.1074312886089,6435.93
784,2015-03-10,266,304.5065336049231,275.98083633902587,5488.84
785,2015-03-11,282,302.3630542139781,275.8537853856604,3540.880000000001
786,2015-03-12,273,299.5665728602658,275.72627877720777,3800.430000000001
787,2015-03-13,312,300.75070877833576,275.5983168621217,2972.220000000001
788,2015-03-15,379,308.2030222280181,275.4698999886139,3107.38
789,2015-03-16,245,302.18368677773066,275.3410285046541,3626.659999999999
790,2015-03-17,243,296.54714517985155,275.21170275797,4946.469999999998
791,2015-03-18,208,288.1140837341514,275.08192309604755,6729.270000000005
792,2015-03-19,222,281.8175043308989,274.95168986613083,4232.06
793,2015-03-20,309,284.4063134422418,274.8210034152217,3837.240000000001
794,2015-03-21,405,295.89142644774256,274.68986409008045,3830.95
795,2015-03-22,339,299.9970048812909,274.55827223722525,3879.7100000000014
796,2015-03-23,298,299.8068139402156,274.4262282029324,3731.3500000000013
797,2015-03-24,251,295.1585459459093,274.29373233323633,4290.409999999998
798,2015-03-25,218,287.81011299867987,274.16078497392925,7131.250000000001
799,2015-03-26,247,283.9234355702342,274.02738647056185,5133.559999999999
800,2015-03-27,275,283.07358456354524,273.8935371684429,3712.680000000001
801,2015-03-28,358,290.20943365273143,273.75923741263887,3415.4800000000005
802,2015-03-29,332,294.18948759056656,273.6244875479746,2609.4
803,2015-03-30,244,289.409536391465,273.4892879190329,3427.78
804,2015-03-31,220,282.79910435418265,273.3536388701548,4868.8499999999985
805,2015-04-01,205,275.38966584426043,273.21754074543924,5275.120000000004
806,2015-04-02,289,276.685888144807,273.0809938887432,4142.390000000001
807,2015-04-03,273,276.3348511786349,272.943998643682,4052.910000000001
808,2015-04-04,301,278.6839129711459,272.8065553536288,3486.7599999999993
809,2015-04-05,294,280.14258792627487,272.66866436171506,4031.82
810,2015-04-06,231,275.4623414571058,272.53032601083,3250.7900000000013
811,2015-04-07,197,267.98973750881004,272.391540643621,4077.36
812,2015-04-08,218,263.22881012701856,272.2523086024941,4813.51
813,2015-04-09,255,262.4451139244454,272.1126302296125,4713.130000000002
814,2015-04-10,315,267.4503411697363,271.97250586689813,3440.7099999999987
815,2015-04-11,359,276.16935629642813,271.83193585603055,3150.8900000000012
816,2015-04-12,308,279.20084617295873,271.6909205384479,2852.15
817,2015-04-13,200,271.65790844220083,271.5494602553461,4271.779999999999
818,2015-04-14,282,272.64286954294363,271.40755534767897,3644.31
819,2015-04-15,278,273.1530724436156,271.26520615615897,3972.760000000002
820,2015-04-16,257,271.6146845918426,271.1224130212561,3553.910000000001
821,2015-04-17,370,280.9847146307148,270.9791762831985,3016.4099999999994
822,2015-04-18,432,295.36712276112286,270.83549628197267,2752.0199999999986
823,2015-04-19,342,299.80834916482553,270.6913733573232,3129.719999999999
824,2015-04-20,271,297.06469686341353,270.54680784875234,3512.9199999999987
825,2015-04-21,184,286.29663049546934,270.4018000955208,4461.320000000003
826,2015-04-22,263,284.0779037816152,270.25635043664727,4505.710000000001
827,2015-04-23,236,279.4990558024137,270.1104592109084,3712.83
828,2015-04-24,328,284.11819334504094,269.96412675683916,2549.9
829,2015-04-25,422,297.24979397884664,269.81735341273225,3680.7500000000014
830,2015-04-26,353,302.55933740943266,269.67013951663887,4185.480000000001
831,2015-04-27,283,300.6965433704391,269.5224854063681,3380.96
832,2015-04-28,246,295.4873487637305,269.374391419487,5064.3200000000015
833,2015-04-29,260,292.10760126242286,269.22585789332055,5572.0099999999975
834,2015-04-30,266,289.621163046954,269.0768851649525,4509.189999999999
835,2015-05-01,320,292.5143856139108,268.92747357122414,3909.509999999999
836,2015-05-02,445,307.03682507925265,268.77762344873463,6663.730000000001
837,2015-05-03,385,314.46188935741907,268.62733513384165,3644.460000000003
838,2015-05-04,260,309.2750427519506,268.47660896266103,3403.5999999999995
839,2015-05-05,219,300.67741963271715,268.3254452710663,4862.020000000002
840,2015-05-06,239,294.8033796676965,268.17384439468935,5424.950000000002
841,2015-05-07,287,294.06020065172544,268.02180666891985,4861.56
842,2015-05-08,346,299.006848208704,267.8693324289057,3993.3900000000012
843,2015-05-09,361,304.9109579031131,267.7164220095533,3503.719999999999
844,2015-05-10,336,307.87181905519765,267.56307574552653,3655.9799999999987
845,2015-05-11,201,297.6935505737502,267.40929397124734,3484.8900000000012
846,2015-05-12,242,292.38940290005974,267.2550770208963,4576.120000000001
847,2015-05-13,258,289.1142216714826,267.10042522841167,6245.630000000001
