Day,Date,Rides,20_ExpMA,Poly_Average,Revenue
441,2014-03-19,294,312.7265423917964,278.9130878187293,3060.4200000000005
442,2014-03-20,297,311.22877644972056,278.985006330868,3979.1400000000012
443,2014-03-21,363,316.1593691687948,279.0562724449726,3948.28
444,2014-03-22,315,316.048953057481,279.12688661993275,4671.95
445,2014-03-23,268,311.4728622901019,279.1968493151724,2943.2100000000005
446,2014-03-24,289,309.33258969104463,279.26616099064967,3455.59
447,2014-03-25,257,304.34853352999266,279.3348221068577,3247.03
448,2014-03-26,291,303.0772446223744,279.40283312482313,3327.719999999999
449,2014-03-27,370,309.45084037262444,279.4701945061074,4140.230000000001
450,2014-03-28,349,313.21742700380304,279.5369067128065,4788.249999999997
451,2014-03-29,329,314.72052919391706,279.6029702075504,4165.280000000002
452,2014-03-30,273,310.74714546116314,279.6683854535036,4065.130000000001
453,2014-03-31,289,308.67598875057615,279.7331529143649,3812.279999999999
454,2014-04-01,276,305.5639898219498,279.7972730543677,3511.78
455,2014-04-02,319,306.843609838907,279.8607463382793,3856.069999999999
456,2014-04-03,380,313.81088509234445,279.9235732314018,4081.64
457,2014-04-05,384,320.49556270259734,279.98575419957155,4327.720000000002
458,2014-04-06,334,321.7816995880642,280.04728970915903,3775.68
459,2014-04-07,334,322.9453472463439,280.10818022706934,3749.6400000000026
460,2014-04-08,250,315.9981713181206,280.1684262207418,3023.640000000001
461,2014-04-09,350,319.2364407163948,280.2280281581503,2687.580000000001
462,2014-04-10,358,322.9282082672144,280.28698650780285,3746.8099999999977
463,2014-04-11,332,323.79218843224163,280.34530173874185,3992.15
464,2014-04-12,352,326.47864667679,280.40297432054416,4191.130000000001
465,2014-04-13,275,321.57591842185764,280.46000472332105,2824.7300000000014
466,2014-04-14,321,321.5210690483474,280.51639341771795,4115.449999999999
467,2014-04-15,277,317.280967234219,280.57214087491474,2913.020000000002
468,2014-04-16,239,309.82563702143625,280.62724756662584,2822.6099999999988
469,2014-04-17,290,307.9374811146328,280.68171396509973,3305.56
470,2014-04-18,346,311.56248291323925,280.7355405431194,4653.219999999998
471,2014-04-19,318,312.17557977864504,280.78872777400227,4251.82
472,2014-04-20,227,304.0636197997265,280.84127613160007,3368.3599999999988
473,2014-04-21,329,306.43851315213345,280.89318609029885,3527.55
474,2014-04-22,254,301.4443690424065,280.94445812501897,2403.5199999999995
475,2014-04-23,248,296.3544291336059,280.9950927112153,2666.189999999999
476,2014-04-24,313,297.939721597072,281.0450903248769,4850.509999999998
477,2014-04-26,360,303.85022430211274,281.09445144252743,4010.400000000001
478,2014-04-27,278,301.388298178102,281.14317654122465,5550.980000000001
479,2014-04-28,309,302.11322216113984,281.1912660985609,3143.3099999999986
480,2014-04-29,241,296.29291528865036,281.23872059266256,3115.05
481,2014-04-30,267,293.50311383258844,281.285540502191,2713.2900000000004
482,2014-05-01,280,292.2171029913896,281.3317263063412,2746.52
483,2014-05-02,370,299.62499794459063,281.37727848484286,3406.5600000000004
484,2014-05-03,378,307.0892838546296,281.4221975179601,4207.410000000002
485,2014-05-04,249,301.5569711065696,281.4664838864914,3862.979999999997
486,2014-05-05,264,297.9801167154678,281.51013807176946,2710.38
487,2014-05-06,278,296.0772484568518,281.5531605556613,2906.84
488,2014-05-07,278,294.35560574667545,281.59555182056863,2500.2400000000007
489,2014-05-08,313,296.1312623422302,281.63731234942713,3264.5999999999995
490,2014-05-09,378,303.9282849763035,281.678442625707,3430.61
491,2014-05-10,365,309.7446387880841,281.71894313341295,4234.119999999998
492,2014-05-11,262,305.1975303320761,281.7588143570837,3615.1000000000013
493,2014-05-12,280,302.7977655385451,281.79805678179275,3135.9999999999986
494,2014-05-13,226,295.4836926301122,281.83667089314775,2762.009999999999
495,2014-05-14,308,296.6757219034348,281.8746571772906,3272.82
496,2014-05-15,306,297.563748388822,281.91201612089765,3734.0800000000013
497,2014-05-16,384,305.79577235179136,281.94874821117986,2981.5400000000013
498,2014-05-17,319,307.05331784209693,281.9848539358821,3672.160000000001
499,2014-05-18,288,305.2387161428496,282.02033378328395,3475.29
500,2014-05-19,264,301.31121936734013,282.05518824219916,3198.5200000000004
501,2014-05-20,285,299.75776990378387,282.089417801976,3305.1900000000005
502,2014-05-21,309,300.63798229389977,282.12302295249697,3164.1700000000014
503,2014-05-22,277,298.3867458849569,282.156004184179,3164.100000000001
504,2014-05-23,322,300.63562722924667,282.18836198797334,3394.239999999997
505,2014-05-24,302,300.765567493128,282.22009685536545,4192.509999999998
506,2014-05-25,292,299.93075154140155,282.2512092783756,4474.029999999998
507,2014-05-26,252,295.36591806126813,282.28169974955813,3681.7100000000014
508,2014-05-27,272,293.1405925316235,282.3115687620014,3681.54
509,2014-05-28,264,290.36529800480224,282.340816809329,2967.3100000000004
510,2014-05-29,308,292.0447934329163,282.36944438569793,2744.6999999999994
511,2014-05-30,389,301.27862262978147,282.39745198580016,3289.57
512,2014-06-01,333,304.2997061888499,282.42484010486186,3877.68
513,2014-06-02,277,301.6997341708642,282.45160923864347,4053.96
514,2014-06-03,266,298.29975948792475,282.47775988344,2917.3899999999994
515,2014-06-04,263,294.93787763193194,282.5032925360806,2993.59
516,2014-06-05,290,294.46760357174793,282.5282076939288,3285.47
517,2014-06-06,325,297.37545085062914,282.5525058548827,3095.600000000001
518,2014-06-07,319,299.43493172199777,282.5761875173747,3199.66
519,2014-06-08,253,295.0125572722837,282.5992531803712,4094.969999999998
520,2014-06-09,248,290.53517086539955,282.62170334337344,3469.130000000001
521,2014-06-10,293,290.76991649726625,282.64353850641675,2584.1
522,2014-06-11,257,287.5537339737171,282.66475917007097,2727.7200000000016
523,2014-06-12,270,285.88194978574404,282.68536583544017,2975.1500000000005
524,2014-06-13,340,291.0360498061494,282.70535900416286,3258.220000000001
525,2014-06-14,312,293.032616491278,282.72473917841194,3876.349999999999
526,2014-06-15,243,288.26760539687064,282.7435068608946,3242.0999999999995
527,2014-06-16,235,283.19450012097815,282.7616625548523,3854.0800000000027
528,2014-06-17,276,282.509309633266,282.7792067640612,4238.559999999999
529,2014-06-18,268,281.12747062057394,282.7961399928314,2604.0899999999992
530,2014-06-19,293,282.2581877043288,282.81246274600755,2752.3900000000012
531,2014-06-20,321,285.94788411344035,282.8281755289688,2819.4899999999993
532,2014-06-21,296,286.90522848358887,282.84327884762854,3159.5999999999995
533,2014-06-22,307,288.8190162470566,282.8577732084343,3557.449999999999
534,2014-06-23,291,289.0267289854322,282.8716591183685,3700.450000000001
535,2014-06-24,260,286.2622786058672,282.8849370849473,3254.6299999999987
536,2014-06-25,250,282.80872826245115,282.8976076162217,2490.48
537,2014-06-26,280,282.54123033269394,282.9096712207769,3303.660000000001
538,2014-06-27,326,286.6801607771993,282.9211284077322,3154.79
539,2014-06-28,325,290.32966927460893,282.93197968674184,3004.0200000000004
540,2014-06-29,318,292.9649388675033,282.9422255679939,3373.7100000000005
541,2014-06-30,270,290.77780183250303,282.9518665622112,3230.6499999999987
542,2014-07-01,253,287.1799159436932,282.96090318065035,2937.1499999999987
543,2014-07-02,302,288.5913525204843,282.9693359351031,2859.53
544,2014-07-03,328,292.34455704234296,282.97716533789486,2746.92
545,2014-07-04,284,291.54983732402457,282.984391901886,2831.4999999999995
546,2014-07-05,281,290.5450909122127,282.9910161404707,3588.17
547,2014-07-06,298,291.25508225390666,282.997038567578,3382.510000000001
548,2014-07-07,274,289.611741086868,283.0024596976708,4692.279999999999
549,2014-07-08,258,286.60109907859487,283.0072800457468,2667.05
550,2014-07-09,238,281.97242297587155,283.0115001273378,2978.0200000000004
551,2014-07-10,288,282.5464779305504,283.01512045851007,2696.800000000001
552,2014-07-11,301,284.303956222879,283.01814155586413,2723.82
553,2014-07-12,294,285.2273889635572,283.0205639365352,4036.789999999997
554,2014-07-13,271,283.8723995384565,283.02238811819217,3558.05
555,2014-07-14,247,280.3607424395559,283.02361461903917,3137.280000000001
556,2014-07-15,277,280.0406717310268,283.02424395781406,3059.3300000000013
557,2014-07-16,263,278.4177506137861,283.02427665378923,2720.4800000000005
558,2014-07-17,243,275.0446315077113,283.0237132267714,2571.8299999999995
559,2014-07-18,310,278.3737142212626,283.02255419710184,3115.349999999999
560,2014-07-19,303,280.7190747716186,283.020800085656,2882.01
561,2014-07-20,281,280.745829555274,283.0184514138436,3498.569999999999
562,2014-07-21,268,279.5319410262003,283.01550870360904,3337.58
563,2014-07-22,255,277.1955656903717,283.0119724774308,5410.67
564,2014-07-23,243,273.93884514843154,283.0078432583219,2130.9400000000005
565,2014-07-24,275,274.0399075152476,283.0031215698295,2646.129999999999
566,2014-07-25,266,273.274202037605,282.99780793603543,4426.460000000001
567,2014-07-26,310,276.77189708164263,282.99190288155546,3991.58
568,2014-07-27,236,272.8888592643433,282.9854069315403,3282.4000000000005
569,2014-07-28,257,271.37563457250104,282.9783206116744,3125.4699999999993
570,2014-07-29,222,266.67319318464376,282.9706444481771,3106.21
571,2014-07-30,240,264.13288907182056,282.9623789678016,3264.7399999999993
572,2014-07-31,233,261.16785201736144,282.953524697836,2828.700000000001
573,2014-08-01,312,266.0090089680889,282.94408216610225,3581.5799999999986
574,2014-08-02,322,271.34148430446146,282.9340519009571,2987.0
575,2014-08-03,280,272.1661048468937,282.9234344312914,3056.49
576,2014-08-04,251,270.15028533766565,282.91223028653036,3309.570000000001
577,2014-08-05,289,271.945496257888,282.9004399966336,2506.76
578,2014-08-06,280,272.7125918523748,282.8880640920953,3130.4500000000007
579,2014-08-07,248,270.3590116759582,282.8751031039435,3059.76
580,2014-08-08,318,274.89624865920035,282.8615575637412,3428.389999999999
581,2014-08-09,277,275.0966059297527,282.8474280035854,3934.889999999999
582,2014-08-10,263,273.94454822215715,282.83271495610745,3978.240000000001
583,2014-08-11,276,274.1403055343327,282.81741895447317,2944.42
584,2014-08-12,224,269.3650383405867,282.80154053238283,2843.9400000000005
585,2014-08-13,254,267.90170135576886,282.78508022407084,3577.9000000000005
586,2014-08-14,291,270.10153932188615,282.7680385643061,4086.2500000000014
587,2014-08-15,299,272.85377367218274,282.75041608839194,3807.800000000001
588,2014-08-16,323,277.6296047510225,282.7322133321659,3262.4899999999993
589,2014-08-17,336,283.1886900128298,282.7134308319998,3599.070000000001
590,2014-08-18,242,279.2659576306556,282.6940691248003,2455.39
591,2014-08-19,263,277.7168188086884,282.6741287480079,3336.949999999999
592,2014-08-20,269,276.88664558881334,282.65361023959764,2886.42
593,2014-08-21,251,274.42125077083114,282.6325141380788,4088.709999999998
594,2014-08-22,298,276.66684593551383,282.6108409824954,4666.090000000001
595,2014-08-23,291,278.0319082273697,282.5885913124256,4425.130000000002
596,2014-08-24,270,277.2669645866678,282.5657656679815,2503.7500000000005
597,2014-08-25,266,276.19392034031847,282.54236458981046,3643.529999999999
598,2014-08-26,232,271.9849755460025,282.51838861909334,3770.57
599,2014-08-27,259,270.748311208288,282.49383829754595,4039.0799999999986
600,2014-08-28,258,269.53418633130815,282.468714167418,3951.380000000001
601,2014-08-29,341,276.340454299755,282.44301677149394,3133.3599999999988
602,2014-08-30,354,283.73660150930215,282.4167466530924,3040.760000000001
603,2014-08-31,347,289.7616870798448,282.3899043560664,2674.1600000000008
604,2014-09-01,231,284.1653359293834,282.3624904248033,4164.760000000001
605,2014-09-02,288,284.5305420313469,282.33450540422496,2872.6899999999982
606,2014-09-03,303,286.2895380283615,282.30594983978733,3587.0299999999984
607,2014-09-04,303,287.8810105970889,282.2768242774809,4776.81
608,2014-09-05,342,293.03520006403284,282.24712926383063,4189.52
609,2014-09-06,321,295.6985143436488,282.2168653458956,3725.95
610,2014-09-07,278,294.01294154901564,282.1860330712693,2939.5099999999993
611,2014-09-08,253,290.106947115776,282.15463298807987,3506.56
612,2014-09-09,247,286.00152358094016,282.1226656449893,3371.4200000000005
613,2014-09-10,321,289.3347118113268,282.09013159119456,3747.4
614,2014-09-11,282,288.6361678292957,282.05703137642627,3719.119999999998
615,2014-09-12,314,291.05177089317226,282.02336555095,3844.0400000000013
616,2014-09-14,324,294.18969747477485,281.98913466556536,5112.439999999997
617,2014-09-15,244,289.4097262867012,281.9543392716066,3204.1299999999987
618,2014-09-16,254,286.03737140225337,281.9189799209421,3128.800000000001
619,2014-09-17,298,287.17666936394363,281.8830571659746,3215.41
620,2014-09-18,278,286.30270085309184,281.8465715596413,5968.84
621,2014-09-19,310,288.5595864861307,281.8095236554136,3941.25
622,2014-09-20,335,292.98248301126114,281.77191400729765,4439.580000000002
623,2014-09-21,329,296.4127227244743,281.7337431698335,3689.06
624,2014-09-22,375,303.89722532214336,281.6950116980957,2882.03
625,2014-09-23,248,298.57368005336787,281.6557201476934,4010.66
626,2014-09-24,265,295.37618671495187,281.6158690747699,4046.500000000002
627,2014-09-25,280,293.91178798019456,281.5754590360027,3932.49
628,2014-09-27,349,299.1582843630332,281.5344905886041,4112.590000000001
629,2014-09-28,290,298.28606680464907,281.49296429032034,3242.17
630,2014-09-29,303,298.73501282325384,281.4508806994324,3050.1999999999994
631,2014-09-30,276,296.5697735067536,281.408240374755,3896.1
632,2014-10-01,267,293.7536046013485,281.3650438756381,3202.1999999999994
633,2014-10-02,295,293.87230892502964,281.32129176196537,4146.269999999999
634,2014-10-04,371,301.2178033131221,281.276984594155,3401.610000000002
635,2014-10-05,286,299.76848871187235,281.2321229331596,3700.320000000002
636,2014-10-06,275,297.4095850250273,281.18670734046606,3001.2900000000004
637,2014-10-07,286,296.32295787978666,281.14073837809576,3762.3900000000012
638,2014-10-08,306,297.24458093885465,281.09421660860437,3302.6700000000014
639,2014-10-09,295,297.0308113256304,281.0471425950818,3556.1999999999994
640,2014-10-10,379,304.8374007231894,280.99951690115256,4703.07
641,2014-10-11,350,309.1386006543142,280.9513400909753,5425.670000000003
642,2014-10-12,299,308.1730196396176,280.90261272924334,4572.219999999998
643,2014-10-13,254,303.0136844358445,280.8533353811838,2852.78
644,2014-10-14,302,302.9171430610022,280.80350861255874,3649.7500000000014
645,2014-10-15,280,300.73455800757336,280.75313298966444,4017.9200000000014
646,2014-10-16,293,299.99793343542353,280.70220907933117,5091.329999999999
647,2014-10-17,375,307.1409873939546,280.65073744892413,3141.430000000001
648,2014-10-19,351,311.318036213578,280.5987186663424,4119.8499999999985
649,2014-10-20,313,311.4782232408563,280.5461533000197,2939.01
650,2014-10-21,246,305.24220197982237,280.4930419189239,4107.829999999998
651,2014-10-22,298,304.5524684579345,280.4393850925576,3107.4399999999987
652,2014-10-23,334,307.3569952714645,280.3851833909573,5969.380000000001
653,2014-10-24,366,312.9420433408488,280.33043738469433,5177.769999999999
654,2014-10-25,356,317.04280111791087,280.27514764487375,4074.9400000000014
655,2014-10-26,280,313.51491529715736,280.21931474313567,3374.07
656,2014-10-27,355,317.4658757450472,280.16293925165417,3368.1299999999983
657,2014-10-28,222,308.37388757885225,280.10602174313783,3411.8900000000012
658,2014-10-29,304,307.9573268570568,280.0485627908294,3885.33
659,2014-10-30,246,302.0566290611466,279.99056296850625,5822.340000000001
660,2014-10-31,396,311.00361676960887,279.93202285047994,4598.36
661,2014-11-02,321,311.9556532677413,279.8729430115965,3959.2699999999977
662,2014-11-03,285,309.3884481946231,279.81332402723604,3844.76
663,2014-11-04,269,305.5419293189447,279.7531664733136,4509.499999999999
664,2014-11-05,284,303.4903170028548,279.6924709262779,4475.550000000002
665,2014-11-06,331,306.1102868121066,279.63123796311265,4247.689999999999
666,2014-11-09,338,309.14740235381083,279.56946816133546,5252.159999999995
667,2014-11-10,303,308.5619354629717,279.5071620989985,4297.459999999999
668,2014-11-11,392,316.5084177998316,279.44432035468816,4142.08
669,2014-11-12,366,321.22190181889516,279.3809435075256,4772.419999999998
670,2014-11-13,363,325.20076831233376,279.31703213716565,3634.2500000000014
671,2014-11-15,391,331.46736180639715,279.2525868237982,2663.570000000001
672,2014-11-16,327,331.0418987772165,279.18760814814704,2936.0499999999993
673,2014-11-18,302,328.2760036555768,279.12209669147046,4615.33
674,2014-11-19,252,321.0116223550457,279.0560530355613,3744.81
675,2014-11-20,264,315.58194403551755,278.9894777627464,3087.4200000000014
676,2014-11-21,358,319.62175888927777,278.9223714558872,3080.01
677,2014-11-22,311,318.80063899506086,278.85473469837945,3067.860000000001
678,2014-11-23,238,311.1053400431503,278.78656807415337,3286.0600000000013
679,2014-11-24,279,308.0476886104693,278.71787216767325,3387.7900000000013
680,2014-11-25,261,303.56695636185316,278.64864756393797,2705.2799999999993
681,2014-11-26,289,302.1796271845338,278.5788948484808,2414.2
682,2014-11-27,252,297.40061507172106,278.5086146073693,2543.6199999999994
683,2014-11-28,232,291.1719850648905,278.43780742720537,3654.6
684,2014-11-29,233,285.6317960110913,278.3664738951252,2732.49
685,2014-11-30,244,281.6668630576541,278.29461459879946,2460.49
686,2014-12-01,270,280.5557332426394,278.2222301264333,2831.610000000001
687,2014-12-02,256,278.2170919814357,278.14932106676576,2971.3200000000024
688,2014-12-03,224,273.0535594117751,278.07588800907087,2873.539999999998
689,2014-12-04,262,272.00083946779654,278.00193154315656,2676.4
690,2014-12-05,273,272.0959976137206,277.92745225936545,2692.38
691,2014-12-06,283,273.1344740314615,277.8524507485741,2846.8799999999987
692,2014-12-07,225,268.55023840941755,277.77692760219384,2211.39
693,2014-12-08,258,267.5454537989968,277.7008834121701,2705.969999999999
694,2014-12-09,238,264.7316010562352,277.6243187709828,4864.839999999998
695,2014-12-10,193,257.9000200032604,277.5472342716463,3319.509999999999
696,2014-12-11,259,258.00478000294993,277.469630507709,2758.98
697,2014-12-12,318,263.71861047885943,277.391508073254,2668.640000000001
698,2014-12-13,284,265.6501713856348,277.3128675628988,3622.48
699,2014-12-14,255,264.63586934890765,277.23370957179475,3075.900000000002
700,2014-12-15,236,261.90864369663075,277.15403469562807,2859.29
701,2014-12-16,274,263.0602014398088,277.07384353061934,3008.6799999999994
702,2014-12-17,275,264.197325112208,276.9931366735229,2622.85
703,2014-12-18,255,263.32138938723574,276.9119147216284,3261.259999999999
704,2014-12-19,288,265.6717332551181,276.83017827275904,2916.5099999999993
705,2014-12-20,316,270.4649015165354,276.74792792527273,2745.7000000000016
706,2014-12-21,219,265.5634823244844,276.6651642780617,2278.42
707,2014-12-22,291,267.98600781739066,276.5818879305526,2514.63
708,2014-12-23,243,265.6063880252582,276.4980994827063,2134.5000000000005
709,2014-12-24,253,264.40577964190027,276.41379953501814,2887.61
710,2014-12-25,202,258.46237205695735,276.3289886885177,3392.600000000001
711,2014-12-26,184,251.37071757534238,276.24366754476915,4371.5
712,2014-12-27,220,248.3830301872145,276.15783670587086,3681.6
713,2014-12-28,199,243.67988445509883,276.0714967744555,2658.050000000001
714,2014-12-29,243,243.61513355461318,275.9846483536903,2243.52
715,2014-12-30,281,247.17559702560246,275.8972920472765,2511.979999999999
716,2015-01-01,324,254.4922068326879,275.8094284594501,4463.66
717,2015-01-02,242,253.3024728486224,275.7210581949814,2788.610000000001
718,2015-01-03,214,249.55938019637264,275.63218185917475,2294.3299999999986
719,2015-01-04,216,246.36324874909909,275.54280005786916,4289.839999999998
720,2015-01-05,302,251.66198696347058,275.452913397438,3154.099999999999
721,2015-01-06,247,251.21798820504486,275.3625224847888,3466.5799999999995
722,2015-01-07,228,249.00675123313584,275.2716279273635,2971.74
723,2015-01-08,260,250.05372730617046,275.1802303331385,3221.870000000001
724,2015-01-09,296,254.42956280082092,275.0883303106246,2658.380000000001
725,2015-01-10,303,259.05531872455225,274.9959284688669,2526.2999999999993
726,2015-01-11,273,260.38338360792824,274.9030254174448,2723.6
727,2015-01-12,273,261.5849661214589,274.809621766472,3603.349999999999
728,2015-01-13,247,260.19592172893897,274.7157181265969,4803.020000000001
729,2015-01-14,229,257.2248815642781,274.6213151090019,2871.819999999999
730,2015-01-15,232,254.8225118914897,274.52641332540384,3296.160000000001
731,2015-01-16,317,260.74417742563355,274.431013388054,2554.330000000001
732,2015-01-17,277,262.2923510041446,274.3351159097381,2730.19
733,2015-01-18,246,260.7406985275594,274.238721503776,2550.3
734,2015-01-19,263,260.95587009636324,274.141830784022,3549.6500000000005
735,2015-01-20,224,257.43626342051914,274.04444436486494,2645.709999999999
736,2015-01-21,267,258.34709547570776,273.9465628612278,3296.009999999999
737,2015-01-22,225,255.17118162087846,273.84818688856785,1976.44
738,2015-01-23,321,261.4405928950805,273.74931706287725,2390.139999999999
739,2015-01-24,293,264.4462507145966,273.64995400068176,2186.76
740,2015-01-25,212,259.4513696941588,273.55009831904215,3476.780000000001
741,2015-01-26,291,262.456001151858,273.4497506355531,3210.85
742,2015-01-27,183,254.88876294691914,273.3489115683439,2614.350000000001
743,2015-01-28,221,251.6612617138792,273.24758173607813,4968.190000000001
744,2015-01-29,198,246.5506653601764,273.1457617579538,3967.570000000001
745,2015-01-30,319,253.45060199254056,273.04345225370315,3538.4299999999994
746,2015-01-31,285,256.45530656467946,272.94065384359277,3021.87
747,2015-02-01,235,254.41194403471005,272.83736714842394,4948.230000000001
748,2015-02-03,339,262.46794936473765,272.7335927895318,3447.6200000000013
749,2015-02-04,328,268.70909704428647,272.6293313887862,2540.62
750,2015-02-05,291,270.8320401829258,272.5245835685913,3479.090000000002
751,2015-02-06,353,278.6575601655043,272.4193499518856,2390.94
752,2015-02-07,322,282.7854115783135,272.3136311621417,3027.410000000001
753,2015-02-08,231,277.8534676184741,272.207427823367,3239.160000000001
754,2015-02-09,315,281.39123260719083,272.10074056010313,4407.569999999999
755,2015-02-10,208,274.401591406506,271.99356999742577,3145.4299999999994
756,2015-02-11,259,272.9347731773149,271.8859167609454,4296.96
757,2015-02-12,292,274.7505090651897,271.7777814768067,2897.26
758,2015-02-13,380,284.77427010660017,271.66916477168843,2999.7399999999993
759,2015-02-14,278,284.12910152501917,271.56006727280413,3177.8500000000013
760,2015-02-15,291,284.78347280835067,271.4504896079015,3370.080000000001
761,2015-02-16,248,281.2802849218411,271.3404324052626,4208.289999999999
762,2015-02-17,270,280.20597207214195,271.229896293704,3135.16
763,2015-02-18,252,277.51968901765224,271.1188819025763,3324.48
764,2015-02-19,266,276.4225757778758,271.00738986176475,3372.4800000000014
765,2015-02-20,364,284.76328284664953,270.89542080168894,3572.890000000001
766,2015-02-21,287,284.976303527921,270.7829753533028,3644.11
767,2015-02-22,271,283.6452270014523,270.6700541480945,3035.589999999999
768,2015-02-23,291,284.3456815727426,270.55665781808653,4085.43
769,2015-02-24,313,287.07466428010054,270.4427869958362,3417.1400000000012
770,2015-02-25,265,284.9723153010433,270.3284423144345,2403.5099999999993
771,2015-02-26,286,285.0701900342773,270.2136244075073,4004.8500000000017
772,2015-02-27,309,287.34921955482224,270.0983339092147,3145.87
773,2015-02-28,308,289.31596054960113,269.982571454251,2761.530000000001
774,2015-03-01,207,281.4763452591629,269.8663376778452,2745.6
775,2015-03-02,252,278.66907428209976,269.74963321576007,5856.609999999999
776,2015-03-03,259,276.795829112376,269.6324587042935,3344.4599999999987
777,2015-03-04,219,271.29146443500684,269.51481478027716,3318.8599999999988
778,2015-03-05,251,269.3589440126252,269.3967020810773,3812.66
779,2015-03-06,305,272.75333029713704,269.27812124459444,2520.1600000000008
780,2015-03-07,311,276.39587026883834,269.15907290926367,4827.729999999999
781,2015-03-08,286,277.3105492908537,269.03955771405424,3130.09
782,2015-03-09,263,275.94763983458193,268.91957629846985,3983.780000000001
783,2015-03-10,220,270.6192931836693,268.7991293025484,3816.93
784,2015-03-11,251,268.75078907093894,268.67821736686244,3331.200000000001
785,2015-03-12,277,269.53642820704,268.5568411325187,2886.7999999999993
786,2015-03-13,276,270.15200647303607,268.43500124115826,2664.4700000000007
787,2015-03-14,320,274.89943442798506,268.3126983349565,2557.140000000001
788,2015-03-15,266,274.0518692443674,268.18993305662343,2891.97
789,2015-03-16,257,272.4278816972848,268.06670604940314,4071.320000000001
790,2015-03-17,245,269.81570248801955,267.94301795707435,2901.9399999999987
791,2015-03-18,235,266.4999212986844,267.81886942394965,3509.0599999999995
792,2015-03-19,215,261.59516688928585,267.69426109487665,2418.129999999999
793,2015-03-20,314,266.5861033760205,267.5691936152369,2699.8299999999995
794,2015-03-21,297,269.4826649592567,267.4436676309463,2253.050000000001
795,2015-03-22,223,265.05574448694654,267.31768378845544,3613.459999999998
796,2015-03-23,281,266.57424501199927,267.1912427347488,3033.180000000001
797,2015-03-24,201,260.32907882038035,267.06434511734557,2608.5
798,2015-03-25,216,256.1072617898679,266.93699158429934,3846.5400000000013
799,2015-03-26,203,251.04942733369,266.8091827841977,2522.37
800,2015-03-27,308,256.4732913971481,266.68091936616287,2016.0100000000007
801,2015-03-28,258,256.6186922164673,266.5522019798516,2627.9300000000007
802,2015-03-29,207,251.89310248156562,266.42303127545443,4229.7
803,2015-03-30,254,252.09375938808319,266.29340790369685,2448.6900000000005
804,2015-03-31,205,247.60863944636105,266.1633325158384,3458.160000000001
805,2015-04-01,196,242.69353092766,266.0328057636731,2687.14
806,2015-04-02,206,239.19890893454948,265.90182829952926,2049.23
807,2015-04-03,301,245.08472713125903,265.7704007762696,2339.76
808,2015-04-04,216,242.31475311875818,265.63852384729114,2428.29
809,2015-04-05,263,244.2847766312574,265.5061981665254,2515.840000000001
810,2015-04-06,227,242.6386074282805,265.37342438843797,2889.74
811,2015-04-07,198,238.38731148272998,265.2402031680293,2554.4
812,2015-04-08,208,235.4932818177081,265.1065351608337,3390.38
813,2015-04-09,200,232.11296926364062,264.97242102292006,2773.9400000000014
814,2015-04-10,259,234.67363885757962,264.83786141089155,3463.910000000001
815,2015-04-11,248,235.9428161092387,264.7028569818858,2409.0
816,2015-04-12,197,232.23397647978746,264.56740839357485,2939.610000000001
817,2015-04-13,230,232.02121681504573,264.4315163041649,2699.169999999999
818,2015-04-14,240,232.78110092789854,264.2951813723966,2789.92
819,2015-04-15,239,233.37337703000347,264.1584042575452,2953.7000000000007
820,2015-04-16,203,230.48067445571743,264.02118561941984,2074.6500000000005
821,2015-04-17,239,231.29203879326818,263.88352611836444,2691.15
822,2015-04-18,237,231.8356541462903,263.74542641525704,2754.3799999999983
823,2015-04-19,228,231.4703537514055,263.6068871715101,3109.850000000001
824,2015-04-20,252,233.42555815603356,263.4679090490706,3165.2899999999986
825,2015-04-21,187,229.00407642688748,263.3284927104195,2941.63
826,2015-04-22,214,227.5751167671839,263.1886388185726,4431.02
827,2015-04-23,255,230.1870104084045,263.0483480370798,2275.0499999999993
828,2015-04-24,280,234.93110465522312,262.90762103002515,2325.46
829,2015-04-25,265,237.7948089737733,262.7664584620276,2361.4200000000005
830,2015-04-26,252,239.14768430960441,262.62486099823997,3343.6899999999987
831,2015-04-27,250,240.1812381848802,262.48282930434965,2928.300000000001
832,2015-04-28,207,237.0211202625107,262.34036404657843,3913.72
833,2015-04-29,208,234.2572040470335,262.1974658916823,3096.66
834,2015-04-30,222,233.0898512806493,262.05413550695187,2595.06
835,2015-05-01,280,237.5574844920161,261.9103735602119,3041.5
836,2015-05-02,270,240.64724787372882,261.76618071982153,2534.05
837,2015-05-03,279,244.2998909333737,261.6215576546741,2992.27
838,2015-05-04,237,243.6046632254333,261.47650503419794,3118.510000000003
839,2015-05-05,243,243.54707625158252,261.33102352835493,3100.1699999999987
840,2015-05-06,230,242.2568785133366,261.18511380764187,4725.080000000001
841,2015-05-07,246,242.61336627397117,261.0387765430896,2562.25
842,2015-05-08,275,245.6978075812121,260.8920124062637,2949.84
843,2015-05-09,260,247.05992114490613,260.7448220692637,3332.739999999999
844,2015-05-10,257,248.00659532158173,260.59720620472365,3676.12
845,2015-05-11,277,250.76787195762162,260.44916548581205,3802.8
846,2015-05-12,217,247.55188415213382,260.3007005862316,3091.780000000001
847,2015-05-13,244,247.2136094709782,260.1518121802196,2623.5099999999993
848,2015-05-14,273,249.6694561880279,260.0025009425475,3240.8100000000013
